id,channel_sales,tenure_years,months_to_end,months_since_modified,months_since_renewed,yearly_consumption,monthly_consumption,yearly_gas_consumption,yearly_forecast_consumption,yearly_forecast_meter_rent,paid_consumption,net_margin_electricity,net_margin_power,net_margin,avg_price_off_peak_var,avg_price_peak_var,avg_price_mid_peak_var,price_peak_off_peak_ratio_var,std_price_off_peak_var,std_price_peak_var,std_price_mid_peak_var,range_price_peak_var,range_price_off_peak_var,range_price_mid_peak_var,churn
437fe1d9b465ffd2bfb54a1cd55a63b0,3,5,9,2,5,61650,5435,0,4613,131.76,479.01,34.52,34.52,282.69,0.131,0.109,0.078,0.835,0.014,0.013,0.009,0.036,0.042,0.026,0
555b5f24e153407b403c08ad4d50ca31,0,4,12,1,0,17568,2253,0,255,16.18,46.7,26.04,26.04,27.31,0.15,0,0,0,0.003,0,0,0,0.006,0,0
4f39917c09dce904aa2a5a9f9daa6739,1,5,11,2,0,26095,1030,0,1756,19.26,0,3.7,3.7,134.28,0.151,0,0,0,0.003,0,0,0,0.007,0,0
15c47f4da3186e9f5b6dc4780098df7d,3,4,10,49,1,4040,0,1073,608,17.05,0,21.78,21.78,59.32,0.15,0.007,0,0.049,0.002,0.024,0,0.085,0.006,0,0
4a1673610a8325ef50244001b6414299,3,4,10,1,9,7859,1333,0,1179,18.32,187.26,6.66,6.66,52.94,0.151,0,0,0,0.004,0,0,0,0.012,0,0
3d60fc9f8d4487f689895231b080d740,1,6,8,74,3,19347,1667,0,0,0,0,13.07,13.07,150.26,0.001,0,0,0,0,0,0,0,0,0,0
a8e33142adf8b40f10071100960892a9,4,4,4,43,7,6788,873,0,644,147.42,80.41,29.85,29.85,79.87,0.125,0.105,0.076,0.838,0.005,0.002,0.001,0.005,0.01,0.001,0
f4012a6e8798d8d057c87959185704cc,3,4,11,18,0,4318,750,0,654,18.37,111.48,16.14,16.14,68.26,0.151,0,0,0,0.002,0,0,0,0.004,0,0
718acdf02e58207e68037dbaf2d125e5,0,4,4,43,7,2764,0,0,412,6.22,0,19.11,19.11,41.65,0.149,0,0,0,0.002,0,0,0,0.004,0,0
42a405678c4e29d1f066a9e5cbecba79,0,4,8,51,3,45278,5420,0,4710,129.37,554.24,8.84,8.84,544.24,0.124,0.104,0.074,0.834,0.004,0.002,0.001,0.004,0.008,0.003,0
044d071a5dbc2668cddad4f2b28c91d1,1,11,2,9,9,37969,3407,0,3880,130.68,330.3,44.64,44.64,407.98,0.122,0.102,0.073,0.836,0.004,0.002,0.002,0.004,0.009,0.004,0
9271339fe4082483d50b749dd2c239a2,0,6,0,71,11,3746,341,0,376,129.26,33.38,39.84,39.84,41.85,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
a5952122f35e51fba926be1f4f723709,0,6,8,5,3,57995,6083,0,2433,17.76,354.15,11.95,11.95,169.67,0.146,0,0,0,0.002,0,0,0,0.006,0,0
c602685c76133a1a11e1570f39032555,0,6,9,74,2,13154,1010,0,1438,141.82,107.14,17.28,17.28,154.09,0.124,0.104,0.074,0.838,0.004,0.002,0,0.004,0.009,0.001,0
75bc0c467e34717282cb63779718310e,4,4,3,8,8,273212,15417,0,3968,131.39,266.17,24.18,24.18,486.74,0.123,0.102,0.073,0.835,0.004,0.002,0.001,0.006,0.011,0.003,0
aa8e27804d725806212ff74c55462418,2,3,12,0,0,31638,1686,162579,1232,131.78,97.67,30,30,146.86,0.128,0.107,0.077,0.84,0.004,0.002,0.001,0.004,0.008,0.003,0
6b80ab6b156e966cc8b254d27e7ef8f9,0,3,8,4,3,29848,2769,0,391,144.99,0.44,30.09,30.09,58.36,0.126,0.106,0.076,0.842,0.006,0.003,0.001,0.007,0.013,0.003,0
ddf73a38051901b06763d1d01943e152,0,4,4,43,7,8415,731,0,819,129.24,69.2,47.61,47.61,99.18,0.123,0.102,0.073,0.834,0.004,0.002,0.001,0.004,0.008,0.003,0
757ea31873662fe77d60e8c4f736a1ec,0,4,8,3,21,9141,1592,0,419,16.32,74.39,29.5,29.5,30.9,0.156,0.007,0,0.049,0.02,0.024,0,0.085,0.052,0,0
1115660d59d72090ff69c4eedb83523b,3,4,9,50,2,396,0,0,59,18.7,0,28.76,28.76,5.81,0.151,0,0,0,0.002,0,0,0,0.004,0,0
413f4bf21686876dd0d9a2bf0cc5ba1f,0,4,4,43,7,7314,1542,0,1095,18.32,226.96,27.69,27.69,111.5,0.15,0,0,0,0.002,0,0,0,0.004,0,0
73db84a2692884d70436a2a496680527,0,3,1,35,10,78574,6389,0,6871,147.8,623.72,27.6,27.6,697.02,0.126,0.102,0.067,0.815,0.007,0.005,0.02,0.02,0.027,0.073,0
e7d07c9815ea8b520b3a2a9b941d7bbd,0,4,3,8,8,16602,1003,0,1422,146.58,100.83,28.08,28.08,160.69,0.125,0.104,0.075,0.838,0.005,0.002,0,0.005,0.01,0.001,0
19402640a35ca0b49d11b689e3184ee1,0,4,1,13,10,1086232,82136,0,494,90.43,0.65,37.44,37.44,64.22,0.128,0.107,0.077,0.84,0.004,0.002,0.001,0.004,0.008,0.003,0
2374a8cf04edf567593a2458dc5190b7,1,6,10,73,1,1811,0,0,271,13.67,0,26.73,26.73,23.44,0.15,0,0,0,0.002,0,0,0,0.004,0,0
a2d2c0e3ff622f31ba976c16cfd4f30e,1,6,1,70,10,1547,149,0,233,13.24,22,37.56,37.56,21.77,0.151,0,0,0,0.002,0,0,0,0.005,0,0
5df6192ad27f7b4071292cb646915e64,0,3,7,7,4,14929,1762,0,1659,129.95,188.99,9.54,9.54,189.86,0.125,0.105,0.075,0.836,0.005,0.002,0.001,0.005,0.01,0.002,0
87ff1797c781c6f51bc199e83cc96b54,3,3,10,18,1,4020,609,0,609,19.96,90.77,17.13,17.13,64.36,0.151,0,0,0,0.002,0,0,0,0.004,0,0
766d04ebb17b2fbd1feb023d41abbb18,0,5,10,3,1,3403,0,0,507,16.09,0,21.78,21.78,51.23,0.149,0,0,0,0.004,0,0,0,0.009,0,0
b664719a6cbb1966d9987c3f6ec6d209,0,4,2,45,9,10602,951,0,1122,129.61,98.66,36.22,36.22,137.56,0.128,0.107,0.076,0.84,0.004,0.002,0.001,0.004,0.008,0.003,0
6e86731b7ff0fbff28702e21c01b8612,3,4,7,28,4,5807,0,0,845,16.89,0,12.36,12.36,66.79,0.145,0,0,0,0.002,0,0,0,0.004,0,0
baa1074b6946d1b048f62b4ebd15f372,0,4,3,44,8,12165,0,0,1816,15.3,0,25.7,25.7,186.28,0.15,0,0,0,0.002,0,0,0,0.004,0,1
1258ebefb0e14ef11210103a89878288,0,5,4,20,7,18764,972,27268,1001,0,0,25.56,25.56,119.29,0.15,0,0,0,0.002,0,0,0,0.004,0,0
06389c453a13410620a586b71d04231f,1,6,5,66,6,10717,2226,0,1099,16.61,246.56,20.2,20.2,120.3,0.168,0.086,0,0.513,0.001,0.002,0,0.004,0.005,0,0
ac658b6632cd9c461ccf2ca31ac08fef,2,8,5,89,5,15662,5247,0,0,0,0,32.96,32.96,86.52,0.001,0,0,0,0,0,0,0,0,0,0
f9e5f33f7cfdd884c969b9c641e426fd,3,4,11,7,0,5912,440,0,584,141.38,42.35,15.68,15.68,74.87,0.124,0.103,0.073,0.835,0.004,0.002,0,0.005,0.009,0.001,0
7f2e6f3e47afde83f4155ce7efbd44c0,0,4,8,4,3,7240,2274,0,436,129.61,43.8,14.16,14.16,56.88,0.125,0.105,0.075,0.835,0.005,0.002,0.001,0.005,0.01,0.002,0
5f46542545ca53584341b28cce619538,2,5,4,27,7,47,0,0,5,131.35,0,36.21,36.21,78.33,0.122,0.102,0.073,0.834,0.004,0.002,0.001,0.004,0.008,0.002,0
0acfc92892cc39bb48fb3398a8cda11f,0,6,5,18,6,8345,0,0,1211,16.55,0,27.52,27.52,112.04,0.145,0,0,0,0.002,0,0,0,0.004,0,0
ff2f98f8b8365d60028adeb29b354d6a,0,4,10,49,1,2044,201,0,308,18.31,29.96,30.36,30.36,31.69,0.151,0,0,0,0.002,0,0,0,0.004,0,0
5fa4202c4a212bde4ae0c1f7d7993173,1,7,12,23,0,18198,4754,0,2087,16.62,534.05,31.2,31.2,169,0.166,0.084,0,0.51,0.002,0,0,0.001,0.005,0,0
1b926dc32299e37644a16e2bdf363752,2,6,1,70,10,4304,0,0,302,18.57,0,37.56,37.56,31.02,0.151,0,0,0,0.002,0,0,0,0.005,0,0
449c9dddabd8e26d7b5e4ebe5a1e8347,3,4,1,46,10,29760,2160,0,3069,0,213.68,69.24,69.24,323.36,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
9c19c00c6d3dc0b8ad7a180c6ca03672,0,6,9,74,2,14878,0,0,932,15.98,0,18.12,18.12,88.02,0.15,0,0,0,0.002,0,0,0,0.004,0,0
8b36b449c6591b27bab5a1d8f9b9291c,0,5,4,12,16,4468,409,0,708,17.14,62.28,30.75,30.75,61.27,0.159,0,0,0,0.002,0,0,0,0.004,0,0
eec152fd197128156da8ca74d56e0db1,1,5,3,56,8,2015,0,0,303,17.48,0,28.5,28.5,29.53,0.149,0.007,0,0.049,0.002,0.024,0,0.085,0.006,0,0
24a327533acd17d828619edb219c1c5c,0,4,2,9,9,65111,4526,0,6100,129.61,422.59,17.22,17.22,741.9,0.123,0.103,0.072,0.834,0.004,0.002,0.001,0.004,0.008,0.003,0
950c25b09bf0cca5059e91f1dc598f17,0,5,12,0,1,80856,4127,0,1529,140.69,243.86,23.4,23.4,202.88,0.122,0.102,0.072,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
e56bb5347d9d81dacda87f7ab4def529,3,4,11,2,0,4483,0,14656,673,5.68,0,20.52,20.52,68.36,0.15,0,0,0,0.004,0,0,0,0.008,0,0
9d4f6f7802ada8adae9dea612677b664,0,4,3,18,8,29401,0,0,4437,15.2,0,24.52,24.52,148.45,0.151,0,0,0,0.002,0,0,0,0.004,0,0
8aa9711362a9140e7596bcdb886a7a2e,0,3,7,6,4,16087,0,0,2358,19.62,0,14.7,14.7,185.11,0.146,0,0,0,0.003,0,0,0,0.006,0,0
71e9f0cb8b6be4ad767cc45b5c68f48f,0,4,4,8,7,6620,0,5073,943,16.37,0,22.02,22.02,111.07,0.148,0,0,0,0.002,0,0,0,0.004,0,0
23908ce8fd9d7294e567a9965b0426fc,1,6,7,76,4,18135,0,0,2021,16.22,0,18.24,18.24,162.69,0.168,0.086,0,0.513,0.002,0.001,0,0.002,0.005,0,0
12ebea6468d6bdcfd95bb3ce6e715392,0,3,1,34,10,21100,980,0,1119,146.87,104.13,33,33,112.92,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
0fbbd2dd59dea39a62747d3b6df91825,1,6,11,72,0,51386,0,0,725,120.77,0,20.64,20.64,95.89,0.124,0.104,0.073,0.835,0.004,0.002,0,0.004,0.008,0,0
0e0e9d14b761e446d4bf33f5080bb27a,1,6,9,3,2,170,13,0,17,132.14,1.32,65.96,65.96,2.82,0.124,0.104,0.073,0.837,0.004,0.002,0,0.005,0.01,0.001,0
4d780e033cc5b34dd65a5704e0595629,2,6,3,25,8,23630,2214,0,330,144.02,31.19,30.78,30.78,35.42,0.123,0.103,0.074,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
a5687637c560f86c9babfdfdba62fced,0,4,3,45,8,16835,3419,0,1655,146.58,332.5,27.6,27.6,146.16,0.12,0.1,0.071,0.832,0.004,0.002,0.001,0.004,0.008,0.003,0
2d2169dc7b5b3f9674b66889e1e9f16b,0,4,11,2,0,23241,191,0,2414,6.54,0,2.94,2.94,198.2,0.148,0.007,0,0.049,0.003,0.024,0,0.085,0.006,0,0
f7fb864cd27b4008c7a006cd50aac4ce,2,5,11,60,0,237449,699,0,6020,19.56,0,2.8,2.8,514.4,0.148,0,0,0,0.002,0,0,0,0.004,0,0
7684fac838235bfbef0ef3290b32953b,0,3,7,5,4,65006,1081,0,1354,144.83,107.8,14.46,14.46,161.26,0.125,0.104,0.075,0.835,0.005,0.003,0.001,0.006,0.011,0.002,0
4947aa5a09da42971caed309a7d5d6b7,0,4,12,47,0,1483590,204152,0,8821,130.43,710.48,16.44,16.44,1017.77,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
726e52ea83ca2527b6ad999595806b3d,3,4,8,4,3,44650,3086,0,4540,129.85,302.13,71.88,71.88,585.63,0.125,0.105,0.075,0.838,0.005,0.002,0.001,0.006,0.01,0.001,0
f3773916e8d59e9c7e63e5a01960a352,0,3,1,34,10,20105,437,0,2074,130.31,45.42,24.72,24.72,250.09,0.128,0.107,0.077,0.84,0.004,0.002,0.001,0.004,0.008,0.003,1
0964c4c0f18ae5e1a75ca6740681c5b8,0,4,5,42,6,100955,14682,0,143,128.91,11.32,31.16,31.16,15.79,0.123,0.102,0.073,0.834,0.004,0.002,0.001,0.004,0.008,0.003,0
3d055ef65b5f8bf9a12f30725c05403d,3,4,8,51,3,5421,0,0,228,0,0,13.4,13.4,23.67,0.17,0.088,0,0.519,0.002,0.001,0,0.003,0.005,0,0
562f558f3437590644343977fe9e523c,3,4,2,21,9,4700,32,0,893,0,6,39.9,39.9,456.81,0.189,0,0,0,0.002,0,0,0,0.004,0,1
df4cee1b00f6c498230159d9d4959985,0,7,6,77,5,7793,823,0,818,131.76,85.51,52.42,52.42,92.61,0.123,0.102,0.073,0.833,0.004,0.001,0.001,0.003,0.008,0.003,0
57f04ddf59300ca6bf5d297d54ca2bee,0,4,1,0,10,7506,1463,0,1126,16.72,213.37,33.12,33.12,115.78,0.151,0,0,0,0.003,0,0,0,0.007,0,0
16484a791bc7b0b0745014d94658f607,0,5,11,2,0,6359,180,0,342,0,0,20.54,20.54,28.26,0.149,0,0,0,0.003,0,0,0,0.007,0,0
5e9453efdf0cd4bc9e755aade599f31b,1,5,6,53,5,16287,3445,0,1884,17.75,384.55,13.1,13.1,120.12,0.168,0.086,0,0.514,0.002,0.001,0,0.002,0.004,0,0
8c9f6d30949240da9b68e90eed027bba,4,3,2,37,9,297859,29603,0,866,9.57,155.1,33.06,33.06,83.64,0.146,0,0,0,0.002,0,0,0,0.004,0,1
ec78aaf73553103d42b9a20a9a02ef00,0,3,9,38,2,26177,825,5624,3104,16.27,0,9.2,9.2,238.45,0.15,0,0,0,0.003,0,0,0,0.007,0,1
37086e3377225a2350ac5025f2e2cf96,4,5,2,57,9,15084,0,0,2239,18.35,0,27.14,27.14,196.45,0.148,0,0,0,0.002,0,0,0,0.004,0,0
2317a61b5991fb56768847e878027a90,0,6,5,18,6,30878,0,0,2673,132.43,0,22.04,22.04,395.02,0.123,0.102,0.073,0.833,0.004,0.002,0.002,0.004,0.008,0.003,0
87acfeb4595424ee9ee462b1c5fe4c85,1,6,10,3,1,14815,0,0,1818,24.8,0,6.51,6.51,84.38,0.164,0.083,0,0.504,0.002,0.001,0,0.003,0.005,0,0
4bcc5f0284f0df4c13458f07c1fa2344,3,4,8,51,3,7806,0,0,1018,18.37,0,11.06,11.06,100.77,0.15,0,0,0,0.002,0,0,0,0.004,0,0
7e3cc2a0bcc05c25787251527e7b7a10,0,5,7,64,4,10313,856,0,879,145.36,80.84,23.4,23.4,101.39,0.123,0.102,0.073,0.832,0.004,0.002,0.001,0.004,0.008,0.003,1
9f674c3bf64ec4b0a93c30dc65713bce,1,5,10,61,1,2660,368,0,278,132.15,35.48,32.94,32.94,34.67,0.127,0.107,0.077,0.841,0.004,0.002,0,0.006,0.012,0.001,0
764c75f661154dac3a6c254cd082ea7d,0,6,3,68,8,544,0,0,48,38.72,0,28.6,28.6,6.6,0.171,0.088,0,0.519,0.002,0,0,0.001,0.005,0,0
df8d955bb2b69c1169990401e1775fe1,1,5,10,25,1,40545,0,12647,5173,15.88,0,27.88,27.88,360.38,0.168,0.086,0,0.513,0.002,0.001,0,0.002,0.005,0,0
864b3f5ca8d44346b79d93e4a07dd395,0,4,5,42,6,3937,420,0,304,131.73,26.17,25.92,25.92,37.07,0.125,0.105,0.076,0.837,0.005,0.002,0.001,0.005,0.01,0.001,0
6ebf4e3ebe30cfce7854c426f36f52a1,0,7,2,81,9,51806,3902,0,1451,16.5,0,30.86,30.86,135.35,0.148,0,0,0,0.002,0,0,0,0.005,0,0
a2076aa294dc6f4f746b3306167369fc,4,3,8,39,3,1617,46,6330,183,18.58,5.47,10.03,10.03,18.73,0.17,0.088,0,0.519,0.002,0.001,0,0.003,0.005,0,0
51a5fca214a3a66429c123c2a842159c,1,8,7,100,4,37688,2920,29285,2780,17.06,210.39,14.7,14.7,207.85,0.147,0,0,0,0.002,0,0,0,0.004,0,0
054a060473c4f11a08dcdb183f9be82d,2,6,2,9,12,1679,131,0,329,17.58,26.37,43.8,43.8,18.55,0.194,0,0,0,0.019,0,0,0,0.053,0,0
7fcb9eec672891706c8cd22b91992407,0,6,9,26,2,6372,396,0,955,49.81,57.9,11.24,11.24,89.44,0.15,0,0,0,0.002,0,0,0,0.004,0,0
6c227787a4a8d29d9659e7a7ecf36c37,2,4,8,51,3,2288838,237044,0,1622,131.04,159.28,9.48,9.48,175.15,0.123,0.102,0.072,0.832,0.004,0.002,0.001,0.004,0.008,0.003,0
cfd6fcb954f38ad4d0817a441250185a,0,4,10,2,1,21418,1646,12966,2151,129.25,160.83,41.52,41.52,275.89,0.125,0.104,0.074,0.837,0.005,0.003,0.001,0.006,0.012,0.002,1
301d02e74f17c218d25c1a1c78c54812,0,4,8,51,3,133820,6976,0,8075,129.96,681.31,11.04,11.04,852.03,0.122,0.102,0.072,0.832,0.004,0.002,0.001,0.004,0.008,0.002,0
50223df7a7d8d97ea1ec6eb0b247e515,1,12,7,148,4,140454,6691,0,6049,131.01,423.3,7.44,7.44,530.94,0.122,0.101,0.072,0.832,0.005,0.002,0.001,0.005,0.01,0.001,0
98867b6239684f82f85ddfad9eb5c4c5,0,5,8,5,3,3296,0,0,487,0,0,12.82,12.82,39.04,0.147,0,0,0,0.004,0,0,0,0.008,0,0
9c4bde81b5b4913b46c28986b39be5ae,1,8,1,19,10,30513,2294,0,3081,131.43,225.73,49.44,49.44,321.18,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.003,0
b96aa3a8655203318c6b853dbdb0ceb7,0,6,1,27,10,88178,6094,0,9070,145.41,611.08,32.88,32.88,719.37,0.123,0.103,0.072,0.834,0.004,0.002,0.001,0.004,0.008,0.004,1
2b35b6238eeffef6df09ca9fa24d703b,1,6,7,76,4,8600,1099,1274,863,131.76,107.67,17.1,17.1,93.79,0.123,0.102,0.073,0.832,0.004,0.002,0.001,0.004,0.008,0.003,0
7ac3d93d8e8a9f5c78ee9e9dbd8fc609,0,6,2,69,9,3467,0,0,157,15.13,0,26.04,26.04,20.83,0.151,0,0,0,0.002,0,0,0,0.005,0,1
bae05c764a6fe28c7d926ca84dec9856,2,10,7,17,4,36917,4577,0,3999,120.71,484.92,12.54,12.54,484.93,0.125,0.101,0.066,0.81,0.007,0.005,0.02,0.018,0.028,0.075,0
d5e512dbc8118a830a7b8c7f61d89992,3,5,6,53,5,10831,3112,0,1205,20.94,349.48,14.52,14.52,108.5,0.168,0.086,0,0.512,0.001,0.002,0,0.004,0.002,0,0
1cf38abc3d479e1fd89d01f8596b58b3,2,6,12,71,0,35400,1865,74,2347,17.27,219.2,29.76,29.76,197.16,0.151,0,0,0,0.002,0,0,0,0.005,0,0
98f33082dac5aa76ed32584923c2312b,0,3,7,40,4,3112,0,0,463,0.92,0,33.12,33.12,52.1,0.15,0,0,0,0.002,0,0,0,0.004,0,1
f3a9b786d4a2c9b570dd655e9093e087,3,4,6,7,5,8609,713,55674,897,129.37,71.98,37.54,37.54,112.18,0.125,0.105,0.075,0.837,0.005,0.002,0.001,0.005,0.01,0.002,0
8aa2135ce2d2377ee18a48dec0d2966f,1,5,10,61,1,3199,0,0,232,16.79,0,26.04,26.04,24.09,0.151,0,0,0,0.002,0,0,0,0.004,0,1
df0edd6b1b907bbcdd5b285432aeb747,0,4,7,5,4,6222,0,0,655,118.24,0,19.5,19.5,83.96,0.125,0.104,0.075,0.835,0.005,0.003,0.001,0.006,0.011,0.002,0
775e6ca53f5c50756e3e8a0fa1901498,2,6,2,75,9,881406,118048,0,3188,132.17,241.28,104.45,104.45,329.33,0.124,0.104,0.073,0.835,0.004,0.002,0.002,0.004,0.008,0.004,0
adb6d4057b3591b01bdd712254023960,1,12,6,137,5,37403,0,0,3782,120.44,0,16.12,16.12,480.79,0.123,0.102,0.073,0.833,0.004,0.001,0.001,0.003,0.008,0.003,0
946b1ca5f573dd65063478624d2e95e3,0,4,1,47,10,0,0,0,0,0,0,137.4,137.4,0,0.128,0.1,0.061,0.793,0.009,0.007,0.027,0.02,0.027,0.073,1
b150f92736a179e8dc2fcff92b26a89f,3,5,5,55,6,2568,0,0,385,16.2,0,16.92,16.92,38.76,0.149,0.007,0,0.049,0.002,0.024,0,0.085,0.006,0,0
f40cdc0cf1d4ce2dbeee483168d70dcc,0,6,2,69,9,4791,1060,0,684,19.63,153.65,30.22,30.22,72.21,0.151,0,0,0,0.002,0,0,0,0.005,0,0
30056ab231d545b01bf64a4afee54001,0,4,6,26,5,13379,0,0,852,18.32,0,17.62,17.62,86.03,0.15,0.007,0,0.049,0.002,0.024,0,0.085,0.005,0,0
eda3d7510c061fdce027a99d16202a66,2,6,4,67,7,153423,25334,0,1346,131.19,207.11,50.31,50.31,161.74,0.125,0.105,0.076,0.838,0.005,0.002,0.001,0.005,0.01,0.001,0
8d0f37cb25ebffbc65a87a250b15d403,0,3,7,0,4,50461,3776,4300,3907,14.28,547.82,23.4,23.4,370.77,0.149,0,0,0,0.003,0,0,0,0.006,0,1
784adf561ddbe71573dbe1d44b925993,0,6,11,73,0,9027,723,0,584,132,47.02,24.06,24.06,67.23,0.124,0.104,0.073,0.835,0.004,0.002,0,0.004,0.008,0,0
37d3d7e5d9aabc0dfb38d04a08d2dffc,2,3,2,9,9,26824,2412,0,2851,132.12,245.53,27.09,27.09,325.78,0.126,0.105,0.074,0.837,0.004,0.002,0,0.006,0.01,0.001,0
0d70ae3a5e62d6bb95b9ab06255036e3,0,6,11,2,0,13685,0,0,765,18.53,0,16.12,16.12,65.07,0.149,0,0,0,0.003,0,0,0,0.007,0,1
526d3b158cdb83222c42b7d60c3de553,1,6,12,0,0,19016,0,37182,1934,138.04,0,34.56,34.56,275.81,0.123,0.103,0.073,0.834,0.005,0.003,0.002,0.008,0.012,0.004,1
9b36a3747da7615ac4bc899c7b6ea71c,0,4,1,46,10,0,0,1167,0,146.99,0,48.24,48.24,21.31,0.124,0.104,0.073,0.835,0.004,0.002,0.001,0.004,0.008,0.004,0
0809ebd9b2ae59cdd28f9fe464468eae,2,5,7,9,4,80886,7198,0,7817,132.85,679.99,7.68,7.68,715.66,0.122,0.101,0.071,0.83,0.004,0.002,0.001,0.004,0.009,0.002,0
98f746f44ce544d91e6d0bce20f3980b,2,6,5,66,6,1743025,106161,0,3486,16.12,396.36,20.12,20.12,304.41,0.168,0.086,0,0.513,0.001,0.002,0,0.004,0.005,0,0
a7a8b0778b13d982a257c834e31c657f,4,4,9,24,2,17309,2278,18787,2548,16.61,330.42,10,10,260.13,0.147,0,0,0,0.002,0,0,0,0.004,0,0
9504fc1a7e47f544a0c54940e49e82a5,2,6,4,67,7,16417,0,0,2417,2.73,0,17.22,17.22,202.09,0.147,0,0,0,0.002,0,0,0,0.004,0,0
4ec5fe651bff2ca88843133f6b3d5a53,0,4,12,1,0,3626,327,0,544,18.22,47.26,31.32,31.32,57.63,0.15,0,0,0,0.003,0,0,0,0.009,0,0
85dd44cbe74cfb9d2e31d561826974f9,3,5,6,6,5,762,0,25931,0,131.34,0,21.66,21.66,0,0.125,0.104,0.075,0.836,0.005,0.003,0.001,0.006,0.011,0.002,0
01957677ffae06c92a67c7518ee1944b,3,3,10,3,1,23842,0,0,3124,19.5,0,4.86,4.86,221.84,0.147,0,0,0,0.003,0,0,0,0.007,0,1
cfbbd632d967bb6d6ebdf77c9a7613b9,2,6,6,65,5,52777,4444,0,2290,136.03,0,15.1,15.1,266.03,0.168,0.086,0,0.514,0.002,0.001,0,0.002,0.004,0,0
99158224050f70b152be49f14f86686b,3,4,3,27,8,18262,1513,0,1310,129.59,110.9,32.48,32.48,159.02,0.126,0.105,0.076,0.839,0.004,0.002,0.002,0.004,0.008,0.005,0
04a9f30bd19147d138561c77635c3a9e,0,4,9,50,2,20820,1567,6725,2055,157.96,149.74,6.72,6.72,273.07,0.127,0.107,0.077,0.842,0.005,0.002,0.001,0.006,0.012,0.001,0
3d25c0c8b3dc1c7be6512d3a4b5c7b67,0,4,2,21,9,33640,3635,3467,4918,13.24,521.25,30.86,30.86,402.24,0.146,0,0,0,0.002,0,0,0,0.004,0,0
94b207bb37db827c04e507a324b73791,0,4,11,2,0,5385,981,0,808,0,141.78,19.42,19.42,66.83,0.15,0,0,0,0.003,0,0,0,0.008,0,0
e259ee5542346e0a1be19ca81a0d9b7c,4,4,9,18,2,82004,8511,0,8733,141.44,858.6,6.64,6.64,775.38,0.123,0.103,0.072,0.836,0.005,0.002,0,0.005,0.011,0.001,0
ae170f0d696d575b8f296e07fa2fae1e,0,4,11,2,0,24100,2277,0,1387,16.25,77.66,15,15,118.55,0.15,0,0,0,0.003,0,0,0,0.008,0,0
9ecc8117e0592d7c2fa79c023e6aef11,1,6,10,2,1,816280,60696,0,2007,121,439.25,3.69,3.69,279.72,0.124,0.104,0.074,0.836,0.005,0.002,0.001,0.006,0.012,0.002,0
8a361e50a2a591df1ee0930d51475be7,0,5,6,9,5,3951,0,0,395,106.89,0,48.59,48.59,51.78,0.123,0.102,0.073,0.833,0.004,0.001,0.001,0.003,0.008,0.003,0
722d96fbcd18fdfffa9cb4a73948b77f,1,6,6,5,15,13951,0,0,1607,38.19,0,13.1,13.1,77.31,0.164,0.083,0,0.503,0.005,0.003,0,0.006,0.011,0,0
7e4dce094a9c00c33afc23abb6cc2979,2,5,4,55,7,1856956,164355,41883,7301,16.23,963.4,24,24,568.88,0.168,0.087,0,0.515,0.002,0.001,0,0.002,0.005,0,0
8428d022e412821a0a2830f0caca9efc,2,6,9,74,2,3925,0,0,412,15.05,0,18.12,18.12,43.06,0.169,0.088,0,0.518,0.002,0.001,0,0.002,0.005,0,0
d476df103a55ac71c31873ed0b25b4c4,0,6,7,4,12,61534,4734,0,5777,144.07,430.81,18.6,18.6,501.39,0.121,0.101,0.071,0.837,0.006,0.004,0.001,0.007,0.013,0.003,0
6cd5ab224d6e8bbac947d91041213402,0,6,9,74,2,11341,3311,0,1010,16.78,292.23,9.2,9.2,110.71,0.168,0.087,0,0.516,0.002,0,0,0.001,0.005,0,0
aa77e9897796ad0d22a357d64b13a3d2,0,4,4,8,7,35477,2818,5748,3466,129.96,260.95,25.92,25.92,435.09,0.124,0.103,0.074,0.835,0.004,0.002,0.001,0.004,0.009,0.003,1
ae50d262d91a29d0f5de5dc61e4e8a3a,4,5,8,63,3,5151,312,22636,269,1.08,45.94,12.82,12.82,26.21,0.15,0,0,0,0.002,0,0,0,0.004,0,0
566f97bcf8fd531c203ed6a5e8089817,0,5,1,58,10,20732,1,0,3081,6.52,0.14,25.68,25.68,318.98,0.148,0,0,0,0.002,0,0,0,0.004,0,1
0050ff8eebddf354344ac124c6c95217,1,10,8,5,3,5553,996,0,813,6.46,142.34,10.66,10.66,64.63,0.147,0,0,0,0.003,0,0,0,0.008,0,0
ab250252dfaded1c9a54834f9c829b43,2,4,10,49,1,3550287,386468,1401366,5266,131.38,502.29,1.83,1.83,565.32,0.123,0.102,0.072,0.835,0.004,0.002,0,0.005,0.01,0,0
